"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 21 14:48:07 GMT 2021","Thu Oct 21 14:48:25 GMT 2021","17416","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are not substracted as fee : SellAsset","xyk-pallet - MGA tokens are not substracted as fee : SellAsset",""
"passed","Thu Oct 21 14:17:31 GMT 2021","Thu Oct 21 14:22:37 GMT 2021","305851","","test/sequential/xyk-pallet.test.ts","","test/sequential/xyk-pallet.test.ts","xyk-pallet: Liquidity sufficiency scenario","xyk-pallet: Liquidity sufficiency scenario",""
"passed","Thu Oct 21 14:22:39 GMT 2021","Thu Oct 21 14:24:31 GMT 2021","112255","","xyk-pallet - treasury tests [Mangata]: on treasury we store","","xyk-pallet - treasury tests [Mangata]: on treasury we store","assets won when assets are sold [Selling Mangata] - 5","assets won when assets are sold [Selling Mangata] - 5",""
"passed","Thu Oct 21 14:14:16 GMT 2021","Thu Oct 21 14:17:31 GMT 2021","194928","","test/sequential/xyk-pallet.test.ts","","test/sequential/xyk-pallet.test.ts","xyk-pallet: Happy case scenario","xyk-pallet: Happy case scenario",""
"passed","Thu Oct 21 14:24:31 GMT 2021","Thu Oct 21 14:26:18 GMT 2021","106902","","xyk-pallet - treasury tests [Mangata]: on treasury we store","","xyk-pallet - treasury tests [Mangata]: on treasury we store","assets won when assets are bought [Buying Mangata]","assets won when assets are bought [Buying Mangata]",""
"passed","Thu Oct 21 14:46:55 GMT 2021","Thu Oct 21 14:47:12 GMT 2021","17360","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are substracted as fee : BurnLiquidity","xyk-pallet - MGA tokens are substracted as fee : BurnLiquidity",""
"passed","Thu Oct 21 14:47:31 GMT 2021","Thu Oct 21 14:48:07 GMT 2021","36050","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are substracted as fee : TransferAll","xyk-pallet - MGA tokens are substracted as fee : TransferAll",""
"passed","Thu Oct 21 14:26:18 GMT 2021","Thu Oct 21 14:28:07 GMT 2021","108181","","xyk-pallet - treasury tests [Mangata]: on treasury we store","","xyk-pallet - treasury tests [Mangata]: on treasury we store","assets won when assets are sold [Selling other in MGA pool] - 6","assets won when assets are sold [Selling other in MGA pool] - 6",""
"passed","Thu Oct 21 14:28:07 GMT 2021","Thu Oct 21 14:29:55 GMT 2021","108186","","xyk-pallet - treasury tests [Mangata]: on treasury we store","","xyk-pallet - treasury tests [Mangata]: on treasury we store","assets won when assets are bought [Buying other in MGA pool]","assets won when assets are bought [Buying other in MGA pool]",""
"passed","Thu Oct 21 14:40:49 GMT 2021","Thu Oct 21 14:42:55 GMT 2021","125588","","xyk-pallet - treasury tests [Connected - Mangata]: Error cases","","xyk-pallet - treasury tests [Connected - Mangata]: Error cases","Not enough tokens to convert fee LINK[https://trello.com/c/p77t0atO]","Not enough tokens to convert fee LINK[https://trello.com/c/p77t0atO]",""
"passed","Thu Oct 21 14:48:25 GMT 2021","Thu Oct 21 14:48:43 GMT 2021","18656","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are not substracted as fee : BuyAsset","xyk-pallet - MGA tokens are not substracted as fee : BuyAsset",""
"passed","Thu Oct 21 14:29:55 GMT 2021","Thu Oct 21 14:32:36 GMT 2021","161604","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","assets won when assets are sold [Selling X connected to MGA pool] - 10","assets won when assets are sold [Selling X connected to MGA pool] - 10",""
"passed","Thu Oct 21 14:38:08 GMT 2021","Thu Oct 21 14:40:49 GMT 2021","161559","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","assets won when assets are bought [Buying Y - X connected toMGA pool] - 6","assets won when assets are bought [Buying Y - X connected toMGA pool] - 6",""
"passed","Thu Oct 21 14:35:25 GMT 2021","Thu Oct 21 14:38:08 GMT 2021","162972","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","assets won when assets are sold [Selling Y - X connected toMGA pool] - 6","assets won when assets are sold [Selling Y - X connected toMGA pool] - 6",""
"passed","Thu Oct 21 14:46:36 GMT 2021","Thu Oct 21 14:46:55 GMT 2021","18737","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are substracted as fee : MintLiquidity","xyk-pallet - MGA tokens are substracted as fee : MintLiquidity",""
"passed","Thu Oct 21 14:32:36 GMT 2021","Thu Oct 21 14:35:25 GMT 2021","168244","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","assets won when assets are bought [Buying X connected to MGA pool]","assets won when assets are bought [Buying X connected to MGA pool]",""
"passed","Thu Oct 21 14:47:12 GMT 2021","Thu Oct 21 14:47:31 GMT 2021","18657","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are substracted as fee : Transfer","xyk-pallet - MGA tokens are substracted as fee : Transfer",""
"passed","Thu Oct 21 14:45:07 GMT 2021","Thu Oct 21 14:46:36 GMT 2021","89466","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are substracted as fee : CreatePool","xyk-pallet - MGA tokens are substracted as fee : CreatePool",""
