"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 11 20:41:38 GMT 2021","Mon Oct 11 20:43:24 GMT 2021","106798","","xyk-pallet - treasury tests [Mangata]: on treasury we store","","xyk-pallet - treasury tests [Mangata]: on treasury we store","assets won when assets are sold [Selling other in MGA pool] - 6","assets won when assets are sold [Selling other in MGA pool] - 6",""
"passed","Mon Oct 11 20:29:37 GMT 2021","Mon Oct 11 20:32:55 GMT 2021","197996","","test/sequential/xyk-pallet.test.ts","","test/sequential/xyk-pallet.test.ts","xyk-pallet: Happy case scenario","xyk-pallet: Happy case scenario",""
"passed","Mon Oct 11 20:53:25 GMT 2021","Mon Oct 11 20:56:07 GMT 2021","161645","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","assets won when assets are bought [Buying Y - X connected toMGA pool] - 6","assets won when assets are bought [Buying Y - X connected toMGA pool] - 6",""
"passed","Mon Oct 11 21:03:25 GMT 2021","Mon Oct 11 21:03:42 GMT 2021","17372","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are not substracted as fee : SellAsset","xyk-pallet - MGA tokens are not substracted as fee : SellAsset",""
"passed","Mon Oct 11 20:45:13 GMT 2021","Mon Oct 11 20:47:56 GMT 2021","162939","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","assets won when assets are sold [Selling X connected to MGA pool] - 10","assets won when assets are sold [Selling X connected to MGA pool] - 10",""
"passed","Mon Oct 11 20:32:55 GMT 2021","Mon Oct 11 20:38:01 GMT 2021","305800","","test/sequential/xyk-pallet.test.ts","","test/sequential/xyk-pallet.test.ts","xyk-pallet: Liquidity sufficiency scenario","xyk-pallet: Liquidity sufficiency scenario",""
"passed","Mon Oct 11 20:39:49 GMT 2021","Mon Oct 11 20:41:38 GMT 2021","108227","","xyk-pallet - treasury tests [Mangata]: on treasury we store","","xyk-pallet - treasury tests [Mangata]: on treasury we store","assets won when assets are bought [Buying Mangata]","assets won when assets are bought [Buying Mangata]",""
"passed","Mon Oct 11 20:38:03 GMT 2021","Mon Oct 11 20:39:49 GMT 2021","105880","","xyk-pallet - treasury tests [Mangata]: on treasury we store","","xyk-pallet - treasury tests [Mangata]: on treasury we store","assets won when assets are sold [Selling Mangata] - 5","assets won when assets are sold [Selling Mangata] - 5",""
"passed","Mon Oct 11 20:56:07 GMT 2021","Mon Oct 11 20:58:13 GMT 2021","125502","","xyk-pallet - treasury tests [Connected - Mangata]: Error cases","","xyk-pallet - treasury tests [Connected - Mangata]: Error cases","Not enough tokens to convert fee LINK[https://trello.com/c/p77t0atO]","Not enough tokens to convert fee LINK[https://trello.com/c/p77t0atO]",""
"passed","Mon Oct 11 20:47:56 GMT 2021","Mon Oct 11 20:50:42 GMT 2021","166951","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","assets won when assets are bought [Buying X connected to MGA pool]","assets won when assets are bought [Buying X connected to MGA pool]",""
"passed","Mon Oct 11 21:01:54 GMT 2021","Mon Oct 11 21:02:13 GMT 2021","18696","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are substracted as fee : MintLiquidity","xyk-pallet - MGA tokens are substracted as fee : MintLiquidity",""
"passed","Mon Oct 11 21:02:13 GMT 2021","Mon Oct 11 21:02:30 GMT 2021","17368","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are substracted as fee : BurnLiquidity","xyk-pallet - MGA tokens are substracted as fee : BurnLiquidity",""
"passed","Mon Oct 11 21:03:42 GMT 2021","Mon Oct 11 21:04:01 GMT 2021","18741","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are not substracted as fee : BuyAsset","xyk-pallet - MGA tokens are not substracted as fee : BuyAsset",""
"passed","Mon Oct 11 21:00:25 GMT 2021","Mon Oct 11 21:01:54 GMT 2021","89460","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are substracted as fee : CreatePool","xyk-pallet - MGA tokens are substracted as fee : CreatePool",""
"passed","Mon Oct 11 20:50:42 GMT 2021","Mon Oct 11 20:53:25 GMT 2021","162938","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","","xyk-pallet - treasury tests [Connected - Mangata]: on treasury we store","assets won when assets are sold [Selling Y - X connected toMGA pool] - 6","assets won when assets are sold [Selling Y - X connected toMGA pool] - 6",""
"passed","Mon Oct 11 21:02:49 GMT 2021","Mon Oct 11 21:03:25 GMT 2021","36006","","test/sequential/xyk-pallet.API.fees.test.ts","","test/sequential/xyk-pallet.API.fees.test.ts","xyk-pallet - MGA tokens are substracted as fee : TransferAll","xyk-pallet - MGA tokens are substracted as fee : TransferAll",""
